,totals,.md-counts,.yaml-counts,.py-counts,.rst-counts,.txt-counts,.sh-counts,.patch-counts,.ninja-counts,.diff-counts,.md-percent,.yaml-percent,.py-percent,.rst-percent,.txt-percent,.sh-percent,.patch-percent,.ninja-percent,.diff-percent
fine,41,0,0,28,12,0,0,1,0,0,0.0,0.0,0.6829268292682927,0.2926829268292683,0.0,0.0,0.024390243902439025,0.0,0.0
rv,147,0,0,141,0,0,0,6,0,0,0.0,0.0,0.9591836734693877,0.0,0.0,0.0,0.04081632653061224,0.0,0.0
fmt,142,0,0,116,0,0,0,26,0,0,0.0,0.0,0.8169014084507042,0.0,0.0,0.0,0.18309859154929578,0.0,0.0
rest,224,0,0,55,8,0,0,161,0,0,0.0,0.0,0.24553571428571427,0.03571428571428571,0.0,0.0,0.71875,0.0,0.0
scripts,250,0,0,168,22,0,1,59,0,0,0.0,0.0,0.672,0.088,0.0,0.004,0.236,0.0,0.0
depend,76,0,0,52,23,0,0,1,0,0,0.0,0.0,0.6842105263157895,0.3026315789473684,0.0,0.0,0.013157894736842105,0.0,0.0
num,410,0,0,141,1,0,0,268,0,0,0.0,0.0,0.3439024390243902,0.0024390243902439024,0.0,0.0,0.6536585365853659,0.0,0.0
memory,216,0,0,179,4,0,0,33,0,0,0.0,0.0,0.8287037037037037,0.018518518518518517,0.0,0.0,0.1527777777777778,0.0,0.0
singleton,65,0,0,27,0,0,0,38,0,0,0.0,0.0,0.4153846153846154,0.0,0.0,0.0,0.5846153846153846,0.0,0.0
seq,286,0,0,203,0,0,0,83,0,0,0.0,0.0,0.7097902097902098,0.0,0.0,0.0,0.2902097902097902,0.0,0.0
              ,615,0,0,525,22,1,4,63,0,0,0.0,0.0,0.8536585365853658,0.03577235772357724,0.0016260162601626016,0.0065040650406504065,0.1024390243902439,0.0,0.0
filters,96,0,0,90,0,0,0,6,0,0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0625,0.0,0.0
trim,41,0,0,40,0,0,0,1,0,0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.024390243902439025,0.0,0.0
blocks,151,0,0,97,1,0,0,53,0,0,0.0,0.0,0.6423841059602649,0.006622516556291391,0.0,0.0,0.3509933774834437,0.0,0.0
ascii,85,0,0,83,0,0,0,2,0,0,0.0,0.0,0.9764705882352941,0.0,0.0,0.0,0.023529411764705882,0.0,0.0
rel,113,0,0,113,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ext,500,0,0,409,1,0,0,90,0,0,0.0,0.0,0.818,0.002,0.0,0.0,0.18,0.0,0.0
export,237,0,0,127,9,2,27,71,0,1,0.0,0.0,0.5358649789029536,0.0379746835443038,0.008438818565400843,0.11392405063291139,0.29957805907172996,0.0,0.004219409282700422
word,210,0,0,64,2,2,2,140,0,0,0.0,0.0,0.3047619047619048,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.6666666666666666,0.0,0.0
concat,45,0,0,45,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
active,174,0,0,160,10,0,2,1,0,1,0.0,0.0,0.9195402298850575,0.05747126436781609,0.0,0.011494252873563218,0.005747126436781609,0.0,0.005747126436781609
eval,373,0,0,326,1,0,12,34,0,0,0.0,0.0,0.8739946380697051,0.002680965147453083,0.0,0.032171581769437,0.09115281501340483,0.0,0.0
against,123,0,0,102,11,0,1,9,0,0,0.0,0.0,0.8292682926829268,0.08943089430894309,0.0,0.008130081300813009,0.07317073170731707,0.0,0.0
caches,84,0,0,71,13,0,0,0,0,0,0.0,0.0,0.8452380952380952,0.15476190476190477,0.0,0.0,0.0,0.0,0.0
silent,58,0,0,44,10,0,0,4,0,0,0.0,0.0,0.7586206896551724,0.1724137931034483,0.0,0.0,0.06896551724137931,0.0,0.0
dotted,48,0,0,48,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rb,138,0,0,47,0,0,0,91,0,0,0.0,0.0,0.34057971014492755,0.0,0.0,0.0,0.6594202898550725,0.0,0.0
errno,68,0,0,61,1,1,0,5,0,0,0.0,0.0,0.8970588235294118,0.014705882352941176,0.014705882352941176,0.0,0.07352941176470588,0.0,0.0
links,183,0,0,166,13,0,0,4,0,0,0.0,0.0,0.907103825136612,0.07103825136612021,0.0,0.0,0.02185792349726776,0.0,0.0
leading,40,0,0,33,3,0,0,4,0,0,0.0,0.0,0.825,0.075,0.0,0.0,0.1,0.0,0.0
thing,52,0,0,37,14,0,0,1,0,0,0.0,0.0,0.7115384615384616,0.2692307692307692,0.0,0.0,0.019230769230769232,0.0,0.0
net,445,0,0,427,9,0,0,9,0,0,0.0,0.0,0.9595505617977528,0.020224719101123594,0.0,0.0,0.020224719101123594,0.0,0.0
href,44,0,0,42,2,0,0,0,0,0,0.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
random,107,0,0,90,2,0,0,15,0,0,0.0,0.0,0.8411214953271028,0.018691588785046728,0.0,0.0,0.14018691588785046,0.0,0.0
comma,60,0,0,58,1,0,0,1,0,0,0.0,0.0,0.9666666666666667,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0
scale,53,0,0,53,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
storage,66,0,0,64,1,0,0,1,0,0,0.0,0.0,0.9696969696969697,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0.0
acquire,169,0,0,165,3,0,0,1,0,0,0.0,0.0,0.9763313609467456,0.01775147928994083,0.0,0.0,0.005917159763313609,0.0,0.0
highest,47,0,0,35,4,0,0,8,0,0,0.0,0.0,0.7446808510638298,0.0851063829787234,0.0,0.0,0.1702127659574468,0.0,0.0
ordered,59,0,0,49,7,1,0,2,0,0,0.0,0.0,0.8305084745762712,0.11864406779661017,0.01694915254237288,0.0,0.03389830508474576,0.0,0.0
recent,45,0,0,30,12,0,1,2,0,0,0.0,0.0,0.6666666666666666,0.26666666666666666,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0
autoescape,69,0,0,69,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
enabled,209,0,0,186,9,0,0,14,0,0,0.0,0.0,0.8899521531100478,0.0430622009569378,0.0,0.0,0.06698564593301436,0.0,0.0
enable,1984,0,0,1846,23,16,7,92,0,0,0.0,0.0,0.9304435483870968,0.011592741935483871,0.008064516129032258,0.003528225806451613,0.046370967741935484,0.0,0.0
disabled,95,0,0,90,1,0,0,4,0,0,0.0,0.0,0.9473684210526315,0.010526315789473684,0.0,0.0,0.042105263157894736,0.0,0.0
dumper,73,0,0,72,1,0,0,0,0,0,0.0,0.0,0.9863013698630136,0.0136986301369863,0.0,0.0,0.0,0.0,0.0
makes,85,0,0,67,14,0,0,4,0,0,0.0,0.0,0.788235294117647,0.16470588235294117,0.0,0.0,0.047058823529411764,0.0,0.0
place,102,0,0,54,18,0,1,29,0,0,0.0,0.0,0.5294117647058824,0.17647058823529413,0.0,0.00980392156862745,0.28431372549019607,0.0,0.0
runtimeerror,107,0,0,82,1,0,0,24,0,0,0.0,0.0,0.7663551401869159,0.009345794392523364,0.0,0.0,0.22429906542056074,0.0,0.0
reset,89,0,0,62,8,0,5,13,0,1,0.0,0.0,0.6966292134831461,0.0898876404494382,0.0,0.056179775280898875,0.14606741573033707,0.0,0.011235955056179775
arbitrary,51,0,0,43,2,0,0,6,0,0,0.0,0.0,0.8431372549019608,0.0392156862745098,0.0,0.0,0.11764705882352941,0.0,0.0
soft,55,0,0,38,17,0,0,0,0,0,0.0,0.0,0.6909090909090909,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
bytecode,67,0,0,66,1,0,0,0,0,0,0.0,0.0,0.9850746268656716,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
application,182,0,0,164,13,0,2,3,0,0,0.0,0.0,0.9010989010989011,0.07142857142857142,0.0,0.01098901098901099,0.016483516483516484,0.0,0.0
often,50,0,0,26,21,0,0,3,0,0,0.0,0.0,0.52,0.42,0.0,0.0,0.06,0.0,0.0
web,190,0,0,177,8,0,0,5,0,0,0.0,0.0,0.9315789473684211,0.042105263157894736,0.0,0.0,0.02631578947368421,0.0,0.0
sha,8757,0,0,8750,1,0,1,5,0,0,0.0,0.0,0.9992006394884093,0.00011419435879867534,0.0,0.00011419435879867534,0.0005709717939933768,0.0,0.0
marshal,46,0,0,20,0,0,0,26,0,0,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.5652173913043478,0.0,0.0
dump,233,0,0,194,4,0,0,35,0,0,0.0,0.0,0.8326180257510729,0.017167381974248927,0.0,0.0,0.15021459227467812,0.0,0.0
magic,96,0,0,85,1,0,0,10,0,0,0.0,0.0,0.8854166666666666,0.010416666666666666,0.0,0.0,0.10416666666666667,0.0,0.0
fed,73,0,0,72,0,0,0,1,0,0,0.0,0.0,0.9863013698630136,0.0,0.0,0.0,0.0136986301369863,0.0,0.0
bc,944,0,0,911,4,0,0,29,0,0,0.0,0.0,0.965042372881356,0.00423728813559322,0.0,0.0,0.03072033898305085,0.0,0.0
bucket,111,0,0,110,0,0,0,1,0,0,0.0,0.0,0.990990990990991,0.0,0.0,0.0,0.009009009009009009,0.0,0.0
fails,147,0,0,131,2,0,7,7,0,0,0.0,0.0,0.891156462585034,0.013605442176870748,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0
filesystem,259,0,0,201,41,0,1,16,0,0,0.0,0.0,0.7760617760617761,0.1583011583011583,0.0,0.003861003861003861,0.06177606177606178,0.0,0.0
unable,41,0,0,33,2,0,4,2,0,0,0.0,0.0,0.8048780487804879,0.04878048780487805,0.0,0.0975609756097561,0.04878048780487805,0.0,0.0
unique,88,0,0,73,5,1,1,8,0,0,0.0,0.0,0.8295454545454546,0.056818181818181816,0.011363636363636364,0.011363636363636364,0.09090909090909091,0.0,0.0
stored,80,0,0,67,11,0,0,2,0,0,0.0,0.0,0.8375,0.1375,0.0,0.0,0.025,0.0,0.0
temp,102,0,0,71,1,0,11,19,0,0,0.0,0.0,0.696078431372549,0.00980392156862745,0.0,0.10784313725490197,0.18627450980392157,0.0,0.0
unix,143,0,0,94,8,3,0,38,0,0,0.0,0.0,0.6573426573426573,0.055944055944055944,0.02097902097902098,0.0,0.26573426573426573,0.0,0.0
separate,72,0,0,49,11,0,0,12,0,0,0.0,0.0,0.6805555555555556,0.1527777777777778,0.0,0.0,0.16666666666666666,0.0,0.0
bcc,71,0,0,70,0,0,0,1,0,0,0.0,0.0,0.9859154929577465,0.0,0.0,0.0,0.014084507042253521,0.0,0.0
tempfile,43,0,0,40,3,0,0,0,0,0,0.0,0.0,0.9302325581395349,0.06976744186046512,0.0,0.0,0.0,0.0,0.0
dirname,283,0,0,256,1,0,6,12,0,8,0.0,0.0,0.9045936395759717,0.0035335689045936395,0.0,0.02120141342756184,0.04240282685512368,0.0,0.028268551236749116
mkdir,227,0,0,161,8,0,11,47,0,0,0.0,0.0,0.7092511013215859,0.03524229074889868,0.0,0.048458149779735685,0.20704845814977973,0.0,0.0
stat,358,0,0,288,4,0,0,58,0,8,0.0,0.0,0.8044692737430168,0.0111731843575419,0.0,0.0,0.16201117318435754,0.0,0.0223463687150838
chmod,138,0,0,124,0,0,3,11,0,0,0.0,0.0,0.8985507246376812,0.0,0.0,0.021739130434782608,0.07971014492753623,0.0,0.0
st,169,0,0,156,0,0,0,13,0,0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
uid,50,0,0,47,0,0,2,1,0,0,0.0,0.0,0.94,0.0,0.0,0.04,0.02,0.0,0.0
isdir,161,0,0,157,0,0,0,4,0,0,0.0,0.0,0.9751552795031055,0.0,0.0,0.0,0.024844720496894408,0.0,0.0
engine,94,0,0,77,0,0,0,17,0,0,0.0,0.0,0.8191489361702128,0.0,0.0,0.0,0.18085106382978725,0.0,0.0
accept,72,0,0,47,10,0,2,13,0,0,0.0,0.0,0.6527777777777778,0.1388888888888889,0.0,0.027777777777777776,0.18055555555555555,0.0,0.0
contrib,1206,0,0,1195,2,0,0,9,0,0,0.0,0.0,0.9908789386401327,0.001658374792703151,0.0,0.0,0.007462686567164179,0.0,0.0
high,227,0,0,215,6,0,0,6,0,0,0.0,0.0,0.947136563876652,0.02643171806167401,0.0,0.0,0.02643171806167401,0.0,0.0
keywords,118,0,0,117,1,0,0,0,0,0,0.0,0.0,0.9915254237288136,0.00847457627118644,0.0,0.0,0.0,0.0,0.0
macro,118,0,0,95,0,1,0,22,0,0,0.0,0.0,0.8050847457627118,0.0,0.00847457627118644,0.0,0.1864406779661017,0.0,0.0
compare,107,0,0,102,1,0,0,4,0,0,0.0,0.0,0.9532710280373832,0.009345794392523364,0.0,0.0,0.037383177570093455,0.0,0.0
mul,103,0,0,17,0,0,0,1,0,85,0.0,0.0,0.1650485436893204,0.0,0.0,0.0,0.009708737864077669,0.0,0.8252427184466019
state,326,0,0,277,5,0,0,43,0,1,0.0,0.0,0.8496932515337423,0.015337423312883436,0.0,0.0,0.13190184049079753,0.0,0.003067484662576687
extension,694,0,0,636,41,1,0,16,0,0,0.0,0.0,0.9164265129682997,0.059077809798270896,0.001440922190201729,0.0,0.023054755043227664,0.0,0.0
tag,862,0,0,781,6,0,0,70,0,5,0.0,0.0,0.9060324825986079,0.0069605568445475635,0.0,0.0,0.08120649651972157,0.0,0.00580046403712297
convenience,79,0,0,46,2,0,17,14,0,0,0.0,0.0,0.5822784810126582,0.02531645569620253,0.0,0.21518987341772153,0.17721518987341772,0.0,0.0
eof,38,0,0,24,1,0,1,12,0,0,0.0,0.0,0.631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.3157894736842105,0.0,0.0
probably,48,0,0,41,4,0,0,3,0,0,0.0,0.0,0.8541666666666666,0.08333333333333333,0.0,0.0,0.0625,0.0,0.0
fi,33,0,0,21,0,0,3,9,0,0,0.0,0.0,0.6363636363636364,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0
sections,111,0,0,97,11,0,0,3,0,0,0.0,0.0,0.8738738738738738,0.0990990990990991,0.0,0.0,0.02702702702702703,0.0,0.0
assign,91,0,0,87,2,0,0,2,0,0,0.0,0.0,0.9560439560439561,0.02197802197802198,0.0,0.0,0.02197802197802198,0.0,0.0
recursive,198,0,0,190,4,0,0,4,0,0,0.0,0.0,0.9595959595959596,0.020202020202020204,0.0,0.0,0.020202020202020204,0.0,0.0
construct,252,0,0,249,2,0,0,1,0,0,0.0,0.0,0.9880952380952381,0.007936507936507936,0.0,0.0,0.003968253968253968,0.0,0.0
endif,69,0,0,1,1,3,0,64,0,0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.0,0.927536231884058,0.0,0.0
scope,757,0,0,680,35,0,10,32,0,0,0.0,0.0,0.8982826948480845,0.046235138705416116,0.0,0.013210039630118891,0.04227212681638045,0.0,0.0
let,69,0,0,50,14,0,0,5,0,0,0.0,0.0,0.7246376811594203,0.2028985507246377,0.0,0.0,0.07246376811594203,0.0,0.0
contain,147,0,0,107,37,0,1,1,1,0,0.0,0.0,0.7278911564625851,0.25170068027210885,0.0,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.0
signature,48,0,0,42,2,1,0,3,0,0,0.0,0.0,0.875,0.041666666666666664,0.020833333333333332,0.0,0.0625,0.0,0.0
primary,43,0,0,41,1,0,0,1,0,0,0.0,0.0,0.9534883720930233,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0
ops,90,0,0,30,0,0,0,60,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
got,59,0,0,58,1,0,0,0,0,0,0.0,0.0,0.9830508474576272,0.01694915254237288,0.0,0.0,0.0,0.0,0.0
dyn,63,0,0,62,0,0,0,1,0,0,0.0,0.0,0.9841269841269841,0.0,0.0,0.0,0.015873015873015872,0.0,0.0
chain,72,0,0,67,0,0,0,5,0,0,0.0,0.0,0.9305555555555556,0.0,0.0,0.0,0.06944444444444445,0.0,0.0
bundled,45,0,0,44,1,0,0,0,0,0,0.0,0.0,0.9777777777777777,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
pairwise,41,0,0,12,0,0,0,29,0,0,0.0,0.0,0.2926829268292683,0.0,0.0,0.0,0.7073170731707317,0.0,0.0
my,239,0,0,86,21,0,0,132,0,0,0.0,0.0,0.3598326359832636,0.08786610878661087,0.0,0.0,0.5523012552301255,0.0,0.0
dicts,56,0,0,56,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
comparison,42,0,0,37,4,0,0,1,0,0,0.0,0.0,0.8809523809523809,0.09523809523809523,0.0,0.0,0.023809523809523808,0.0,0.0
foobar,72,0,0,70,1,0,0,1,0,0,0.0,0.0,0.9722222222222222,0.013888888888888888,0.0,0.0,0.013888888888888888,0.0,0.0
boolean,101,0,0,44,8,0,0,49,0,0,0.0,0.0,0.43564356435643564,0.07920792079207921,0.0,0.0,0.48514851485148514,0.0,0.0
separator,89,0,0,87,0,0,0,2,0,0,0.0,0.0,0.9775280898876404,0.0,0.0,0.0,0.02247191011235955,0.0,0.0
elements,65,0,0,53,3,0,1,8,0,0,0.0,0.0,0.8153846153846154,0.046153846153846156,0.0,0.015384615384615385,0.12307692307692308,0.0,0.0
normal,105,0,0,86,5,0,1,13,0,0,0.0,0.0,0.819047619047619,0.047619047619047616,0.0,0.009523809523809525,0.12380952380952381,0.0,0.0
center,62,0,0,20,0,0,0,42,0,0,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,0.6774193548387096,0.0,0.0
rename,91,0,0,84,1,0,0,6,0,0,0.0,0.0,0.9230769230769231,0.01098901098901099,0.0,0.0,0.06593406593406594,0.0,0.0
sign,70,0,0,49,4,0,1,16,0,0,0.0,0.0,0.7,0.05714285714285714,0.0,0.014285714285714285,0.22857142857142856,0.0,0.0
tolerance,73,0,0,69,0,0,0,4,0,0,0.0,0.0,0.9452054794520548,0.0,0.0,0.0,0.0547945205479452,0.0,0.0
baz,231,0,0,225,6,0,0,0,0,0,0.0,0.0,0.974025974025974,0.025974025974025976,0.0,0.0,0.0,0.0,0.0
three,62,0,0,48,11,0,0,3,0,0,0.0,0.0,0.7741935483870968,0.1774193548387097,0.0,0.0,0.04838709677419355,0.0,0.0
column,151,0,0,150,0,1,0,0,0,0,0.0,0.0,0.9933774834437086,0.0,0.006622516556291391,0.0,0.0,0.0,0.0
specifies,42,0,0,39,3,0,0,0,0,0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
hide,60,0,0,14,3,0,0,43,0,0,0.0,0.0,0.23333333333333334,0.05,0.0,0.0,0.7166666666666667,0.0,0.0
structures,54,0,0,50,1,0,0,3,0,0,0.0,0.0,0.9259259259259259,0.018518518518518517,0.0,0.0,0.05555555555555555,0.0,0.0
abs,119,0,0,106,1,0,0,12,0,0,0.0,0.0,0.8907563025210085,0.008403361344537815,0.0,0.0,0.10084033613445378,0.0,0.0
                   ,199,0,0,169,9,6,2,13,0,0,0.0,0.0,0.8492462311557789,0.04522613065326633,0.03015075376884422,0.010050251256281407,0.06532663316582915,0.0,0.0
                  ,160,0,0,125,10,2,0,23,0,0,0.0,0.0,0.78125,0.0625,0.0125,0.0,0.14375,0.0,0.0
sanity,54,0,0,53,0,0,0,1,0,0,0.0,0.0,0.9814814814814815,0.0,0.0,0.0,0.018518518518518517,0.0,0.0
component,178,0,0,143,20,0,0,15,0,0,0.0,0.0,0.8033707865168539,0.11235955056179775,0.0,0.0,0.08426966292134831,0.0,0.0
starts,38,0,0,25,8,4,1,0,0,0,0.0,0.0,0.6578947368421053,0.21052631578947367,0.10526315789473684,0.02631578947368421,0.0,0.0,0.0
preserve,100,0,0,57,2,0,0,41,0,0,0.0,0.0,0.57,0.02,0.0,0.0,0.41,0.0,0.0
low,102,0,0,100,1,0,0,1,0,0,0.0,0.0,0.9803921568627451,0.00980392156862745,0.0,0.0,0.00980392156862745,0.0,0.0
higher,65,0,0,43,13,0,0,9,0,0,0.0,0.0,0.6615384615384615,0.2,0.0,0.0,0.13846153846153847,0.0,0.0
linked,83,0,0,72,8,0,0,3,0,0,0.0,0.0,0.8674698795180723,0.0963855421686747,0.0,0.0,0.03614457831325301,0.0,0.0
experimental,48,0,0,43,3,0,0,2,0,0,0.0,0.0,0.8958333333333334,0.0625,0.0,0.0,0.041666666666666664,0.0,0.0
optimized,75,0,0,61,3,0,0,11,0,0,0.0,0.0,0.8133333333333334,0.04,0.0,0.0,0.14666666666666667,0.0,0.0
finalize,73,0,0,59,0,0,3,11,0,0,0.0,0.0,0.8082191780821918,0.0,0.0,0.0410958904109589,0.1506849315068493,0.0,0.0
callbacks,47,0,0,44,0,0,0,3,0,0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.06382978723404255,0.0,0.0
property,231,0,0,180,4,0,0,47,0,0,0.0,0.0,0.7792207792207793,0.017316017316017316,0.0,0.0,0.20346320346320346,0.0,0.0
executable,664,0,0,594,12,2,0,56,0,0,0.0,0.0,0.8945783132530121,0.018072289156626505,0.0030120481927710845,0.0,0.08433734939759036,0.0,0.0
lex,58,0,0,47,0,0,0,11,0,0,0.0,0.0,0.8103448275862069,0.0,0.0,0.0,0.1896551724137931,0.0,0.0
compiling,40,0,0,26,6,0,1,7,0,0,0.0,0.0,0.65,0.15,0.0,0.025,0.175,0.0,0.0
usually,72,0,0,44,21,0,0,7,0,0,0.0,0.0,0.6111111111111112,0.2916666666666667,0.0,0.0,0.09722222222222222,0.0,0.0
joined,126,0,0,124,1,0,1,0,0,0,0.0,0.0,0.9841269841269841,0.007936507936507936,0.0,0.007936507936507936,0.0,0.0,0.0
appear,53,0,0,40,10,0,0,3,0,0,0.0,0.0,0.7547169811320755,0.18867924528301888,0.0,0.0,0.05660377358490566,0.0,0.0
switch,45,0,0,22,6,0,0,16,0,1,0.0,0.0,0.4888888888888889,0.13333333333333333,0.0,0.0,0.35555555555555557,0.0,0.022222222222222223
folder,78,0,0,69,7,0,0,2,0,0,0.0,0.0,0.8846153846153846,0.08974358974358974,0.0,0.0,0.02564102564102564,0.0,0.0
pyc,58,0,0,58,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
give,39,0,0,33,6,0,0,0,0,0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
filtered,43,0,0,41,2,0,0,0,0,0,0.0,0.0,0.9534883720930233,0.046511627906976744,0.0,0.0,0.0,0.0,0.0
wide,68,0,0,51,2,0,0,15,0,0,0.0,0.0,0.75,0.029411764705882353,0.0,0.0,0.22058823529411764,0.0,0.0
entire,43,0,0,31,10,0,0,2,0,0,0.0,0.0,0.7209302325581395,0.23255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0
creation,55,0,0,45,7,0,0,3,0,0,0.0,0.0,0.8181818181818182,0.12727272727272726,0.0,0.0,0.05454545454545454,0.0,0.0
reads,108,0,0,107,1,0,0,0,0,0,0.0,0.0,0.9907407407407407,0.009259259259259259,0.0,0.0,0.0,0.0,0.0
recurse,42,0,0,34,0,0,0,8,0,0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.19047619047619047,0.0,0.0
efficient,99,0,0,97,0,0,0,1,0,1,0.0,0.0,0.9797979797979798,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102
visitor,50,0,0,50,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
optimize,112,0,0,37,6,1,0,68,0,0,0.0,0.0,0.33035714285714285,0.05357142857142857,0.008928571428571428,0.0,0.6071428571428571,0.0,0.0
volatile,52,0,0,18,0,0,0,33,0,1,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.6346153846153846,0.0,0.019230769230769232
inner,42,0,0,36,0,0,0,6,0,0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
registered,61,0,0,53,5,0,0,3,0,0,0.0,0.0,0.8688524590163934,0.08196721311475409,0.0,0.0,0.04918032786885246,0.0,0.0
assume,67,0,0,51,9,0,0,7,0,0,0.0,0.0,0.7611940298507462,0.13432835820895522,0.0,0.0,0.1044776119402985,0.0,0.0
writeline,112,0,0,112,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
force,320,0,0,240,22,1,4,52,0,1,0.0,0.0,0.75,0.06875,0.003125,0.0125,0.1625,0.0,0.003125
combination,62,0,0,54,3,0,0,5,0,0,0.0,0.0,0.8709677419354839,0.04838709677419355,0.0,0.0,0.08064516129032258,0.0,0.0
analyze,41,0,0,40,1,0,0,0,0,0,0.0,0.0,0.975609756097561,0.024390243902439025,0.0,0.0,0.0,0.0,0.0
older,94,0,0,84,4,0,0,6,0,0,0.0,0.0,0.8936170212765957,0.0425531914893617,0.0,0.0,0.06382978723404255,0.0,0.0
macros,244,0,0,216,4,0,0,24,0,0,0.0,0.0,0.8852459016393442,0.01639344262295082,0.0,0.0,0.09836065573770492,0.0,0.0
definitions,124,0,0,63,8,1,0,51,1,0,0.0,0.0,0.5080645161290323,0.06451612903225806,0.008064516129032258,0.0,0.4112903225806452,0.008064516129032258,0.0
variety,49,0,0,45,4,0,0,0,0,0,0.0,0.0,0.9183673469387755,0.08163265306122448,0.0,0.0,0.0,0.0,0.0
extended,81,0,0,68,3,0,0,10,0,0,0.0,0.0,0.8395061728395061,0.037037037037037035,0.0,0.0,0.12345679012345678,0.0,0.0
indicator,60,0,0,60,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
forward,62,0,0,61,0,0,0,1,0,0,0.0,0.0,0.9838709677419355,0.0,0.0,0.0,0.016129032258064516,0.0,0.0
static,706,0,0,304,12,7,4,372,0,7,0.0,0.0,0.43059490084985835,0.0169971671388102,0.009915014164305949,0.0056657223796034,0.5269121813031161,0.0,0.009915014164305949
wrong,81,0,0,71,6,0,0,4,0,0,0.0,0.0,0.8765432098765432,0.07407407407407407,0.0,0.0,0.04938271604938271,0.0,0.0
val,241,0,0,187,1,0,0,53,0,0,0.0,0.0,0.7759336099585062,0.004149377593360996,0.0,0.0,0.21991701244813278,0.0,0.0
op,122,0,0,71,2,0,0,48,0,1,0.0,0.0,0.5819672131147541,0.01639344262295082,0.0,0.0,0.39344262295081966,0.0,0.00819672131147541
unused,45,0,0,18,1,0,0,26,0,0,0.0,0.0,0.4,0.022222222222222223,0.0,0.0,0.5777777777777777,0.0,0.0
continue,44,0,0,30,4,0,0,10,0,0,0.0,0.0,0.6818181818181818,0.09090909090909091,0.0,0.0,0.22727272727272727,0.0,0.0
saved,65,0,0,59,2,0,0,4,0,0,0.0,0.0,0.9076923076923077,0.03076923076923077,0.0,0.0,0.06153846153846154,0.0,0.0
segments,45,0,0,45,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanism,46,0,0,33,6,0,0,7,0,0,0.0,0.0,0.717391304347826,0.13043478260869565,0.0,0.0,0.15217391304347827,0.0,0.0
mtime,68,0,0,68,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
locate,62,0,0,40,10,0,0,12,0,0,0.0,0.0,0.6451612903225806,0.16129032258064516,0.0,0.0,0.1935483870967742,0.0,0.0
dirpath,55,0,0,55,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
filenames,49,0,0,49,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
